order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
1158,650,17,Chicken Biryani,2024-11-23,19:43:20,Delivered,354.53
1159,628,36,Pasta Alfredo,2024-09-24,05:14:04,Cancelled,790.37
1160,387,85,Paneer Tikka,2025-09-09,01:52:25,Delivered,523.55
1161,164,22,Veg Thali,2024-07-31,17:03:57,Pending,122.67
1162,703,36,Fried Rice,2024-12-17,00:00:36,Pending,587.85
1163,474,49,Dosa,2024-04-29,04:21:54,Cancelled,274.75
1164,32,26,Veg Burger,2025-05-29,05:55:59,Cancelled,299.54
1165,329,82,Cheese Pizza,2025-06-11,01:13:57,Cancelled,265.8
1166,710,16,Paneer Tikka,2023-10-21,16:59:35,Delivered,280.15
1167,387,85,Mutton Curry,2024-04-08,08:01:36,Delivered,990.06
1168,651,42,Fried Rice,2025-06-26,18:17:37,Cancelled,553.86
1169,193,77,Butter Naan,2024-08-29,11:03:51,Delivered,470.09
1170,167,32,Pasta Alfredo,2024-09-04,22:01:36,Pending,568.35
1171,751,5,Veg Thali,2025-03-05,06:23:03,Cancelled,598.55
1172,447,55,Veg Burger,2025-07-24,23:28:00,Pending,501.53
1173,399,56,Veg Thali,2024-07-11,06:21:57,Pending,335.6
1174,462,93,Mutton Curry,2024-11-09,04:23:46,Delivered,969.99
1175,391,4,Chicken Roll,2024-10-01,22:46:25,Delivered,549.39
1176,694,51,Fried Rice,2024-05-13,03:08:59,Delivered,136.85
1177,857,88,Mutton Curry,2025-01-04,22:15:40,Delivered,769.21
1178,408,14,Cheese Pizza,2024-07-04,06:12:35,Cancelled,393.51
1179,75,16,Idli Sambhar,2025-02-22,20:54:49,Pending,373.87
1180,969,65,Chicken Biryani,2025-01-23,16:41:10,Pending,846.67
1181,105,82,Veg Burger,2025-05-18,07:32:41,Delivered,577.0
1182,943,38,Chicken Biryani,2025-03-05,07:56:57,Delivered,977.65
1183,864,70,Veg Thali,2025-03-15,11:59:34,Delivered,762.43
1184,457,35,Idli Sambhar,2024-01-13,17:31:13,Cancelled,860.43
1185,720,39,Cheese Pizza,2025-02-28,02:18:41,Cancelled,453.92
1186,281,76,Veg Thali,2025-02-21,17:18:13,Pending,790.14
1187,346,35,Veg Thali,2023-10-13,23:50:10,Pending,967.62
1188,566,40,Mutton Curry,2024-04-28,21:59:29,Cancelled,756.68
1189,632,28,Butter Naan,2025-06-18,01:38:04,Pending,153.56
1190,762,40,Fried Rice,2024-01-11,14:05:30,Cancelled,185.17
1191,747,54,Chicken Biryani,2024-10-07,02:41:24,Pending,528.24
1192,606,40,Butter Naan,2024-01-19,17:08:40,Pending,750.79
1193,890,77,Idli Sambhar,2024-06-29,23:37:28,Cancelled,271.01
1194,389,37,Paneer Tikka,2025-09-06,12:10:01,Pending,343.56
1195,336,92,Butter Naan,2025-03-25,03:37:55,Cancelled,891.68
1196,334,20,Chicken Biryani,2025-09-10,15:32:27,Delivered,879.09
1197,884,5,Idli Sambhar,2024-07-10,04:00:08,Pending,120.13
1198,128,81,Fried Rice,2023-11-22,09:16:51,Cancelled,166.09
1199,787,36,Chicken Roll,2025-01-15,22:01:45,Pending,839.05
1200,579,7,Dosa,2025-04-15,16:39:08,Cancelled,746.38
1201,975,37,Pasta Alfredo,2023-10-26,05:41:03,Cancelled,761.35
1202,137,29,Dosa,2025-08-17,07:51:02,Delivered,412.47
1203,1000,26,Chicken Roll,2024-01-01,20:45:03,Pending,865.24
1204,676,23,Dosa,2023-11-11,08:19:10,Pending,898.05
1205,555,15,Dosa,2025-05-15,06:08:04,Delivered,282.4
1206,842,15,Butter Naan,2024-06-13,22:00:18,Pending,322.32
1207,887,16,Fried Rice,2025-04-16,05:34:42,Delivered,915.69
1208,402,93,Veg Burger,2023-12-23,18:40:41,Pending,723.35
1209,708,22,Veg Burger,2024-10-25,12:46:10,Cancelled,232.02
1210,826,61,Veg Burger,2023-09-30,17:20:03,Pending,818.5
1211,826,80,Veg Burger,2025-03-07,00:27:41,Pending,133.35
1212,699,80,Paneer Tikka,2024-04-18,01:00:05,Pending,740.0
1213,632,34,Chicken Biryani,2024-03-22,05:53:40,Pending,954.7
1214,852,23,Fried Rice,2024-04-19,07:57:45,Cancelled,168.62
1215,118,58,Mutton Curry,2024-05-18,06:13:57,Pending,902.54
1216,248,77,Chicken Biryani,2024-04-14,07:12:01,Pending,464.21
1217,775,72,Chicken Roll,2023-11-19,19:49:01,Delivered,840.69
1218,655,86,Mutton Curry,2024-08-26,17:53:19,Cancelled,563.17
1219,757,50,Chicken Biryani,2025-01-01,11:53:32,Delivered,952.26
1220,116,16,Veg Thali,2024-04-16,04:47:50,Pending,991.26
1221,49,29,Chicken Biryani,2025-04-22,15:09:44,Cancelled,286.7
1222,370,36,Mutton Curry,2025-01-30,01:25:57,Delivered,152.58
1223,839,85,Paneer Tikka,2025-05-18,22:24:21,Delivered,357.83
1224,350,22,Mutton Curry,2025-08-22,03:21:02,Pending,374.04
1225,582,11,Veg Burger,2024-12-24,21:10:13,Pending,539.4
1226,746,27,Cheese Pizza,2023-11-03,11:44:13,Pending,444.27
1227,443,8,Dosa,2023-12-16,14:36:51,Cancelled,638.17
1228,429,94,Dosa,2024-02-23,10:41:00,Pending,193.03
1229,297,47,Pasta Alfredo,2024-10-25,08:02:22,Delivered,655.12
1230,96,62,Mutton Curry,2023-11-20,01:57:05,Delivered,516.93
1231,548,2,Pasta Alfredo,2023-12-07,21:53:47,Delivered,129.55
1232,399,41,Veg Thali,2024-04-24,23:15:41,Pending,418.33
1233,284,71,Mutton Curry,2024-05-30,04:29:43,Pending,959.43
1234,864,89,Paneer Tikka,2023-12-27,05:32:16,Delivered,769.38
1235,174,38,Chicken Biryani,2025-03-01,15:47:35,Delivered,533.51
1236,545,98,Idli Sambhar,2025-01-26,01:36:52,Pending,254.66
1237,174,37,Dosa,2024-02-03,05:48:43,Pending,507.17
1238,968,92,Chicken Biryani,2024-06-25,16:09:00,Cancelled,717.71
1239,893,81,Cheese Pizza,2024-06-07,14:15:56,Cancelled,709.52
1240,471,46,Cheese Pizza,2024-10-14,01:40:56,Delivered,625.48
1241,269,2,Cheese Pizza,2024-02-16,05:53:47,Pending,406.91
1242,72,60,Paneer Tikka,2024-06-14,02:50:28,Cancelled,369.77
1243,147,17,Idli Sambhar,2024-07-18,01:34:43,Cancelled,643.83
1244,191,76,Chicken Roll,2024-01-29,18:57:49,Pending,158.42
1245,750,18,Fried Rice,2025-04-20,12:35:04,Pending,338.44
1246,605,53,Mutton Curry,2024-02-22,10:00:12,Cancelled,601.88
1247,348,50,Pasta Alfredo,2024-01-06,17:51:06,Cancelled,373.98
1248,716,72,Cheese Pizza,2025-07-31,19:34:02,Delivered,182.16
1249,967,64,Chicken Roll,2025-03-24,05:59:48,Pending,149.95
1250,33,99,Idli Sambhar,2024-04-28,09:06:57,Pending,579.62
1251,160,24,Mutton Curry,2025-09-04,12:19:48,Pending,706.12
1252,438,80,Pasta Alfredo,2025-08-17,13:58:26,Pending,859.79
1253,412,63,Veg Burger,2025-09-10,16:15:50,Cancelled,658.04
1254,60,42,Cheese Pizza,2024-08-16,17:45:41,Cancelled,751.23
1255,72,10,Pasta Alfredo,2023-11-17,04:51:34,Delivered,671.03
1256,955,38,Chicken Biryani,2023-11-25,03:31:06,Cancelled,967.31
1257,388,60,Paneer Tikka,2024-01-31,00:54:37,Delivered,523.72
1258,395,8,Paneer Tikka,2024-07-26,20:32:19,Delivered,862.72
1259,973,63,Idli Sambhar,2025-04-29,02:22:45,Cancelled,611.47
1260,953,46,Veg Thali,2025-06-15,12:17:13,Delivered,462.11
1261,887,95,Chicken Roll,2024-03-01,07:49:51,Delivered,182.9
1262,939,60,Veg Burger,2024-07-11,14:38:00,Cancelled,372.74
1263,104,30,Paneer Tikka,2024-01-31,10:17:58,Delivered,802.03
1264,797,24,Veg Burger,2023-10-08,03:35:19,Pending,177.93
1265,646,89,Paneer Tikka,2024-12-14,22:20:52,Delivered,614.27
1266,966,7,Mutton Curry,2024-05-08,22:54:50,Pending,457.34
1267,573,45,Butter Naan,2025-06-28,09:22:03,Cancelled,518.73
1268,551,72,Chicken Roll,2025-03-08,09:49:11,Pending,508.1
1269,945,67,Veg Burger,2023-10-18,07:51:07,Pending,812.07
1270,636,66,Pasta Alfredo,2025-08-03,10:06:10,Delivered,827.91
1271,691,16,Veg Burger,2023-12-14,02:30:48,Pending,682.49
1272,312,55,Dosa,2024-04-04,03:21:27,Cancelled,292.05
1273,773,86,Chicken Biryani,2025-02-28,19:12:54,Delivered,513.4
1274,347,68,Chicken Roll,2025-02-02,03:46:58,Delivered,458.7
1275,886,10,Paneer Tikka,2024-11-04,22:16:10,Cancelled,254.23
1276,530,87,Dosa,2024-01-28,15:01:43,Delivered,904.17
1277,95,3,Dosa,2024-07-13,17:31:52,Cancelled,550.53
1278,34,86,Cheese Pizza,2024-01-07,18:47:27,Pending,493.08
1279,740,13,Pasta Alfredo,2025-05-15,18:35:52,Pending,836.24
1280,78,59,Pasta Alfredo,2025-01-03,00:26:16,Cancelled,920.74
1281,76,51,Cheese Pizza,2024-07-05,00:59:26,Delivered,926.05
1282,562,41,Dosa,2025-07-23,03:05:14,Pending,181.04
1283,709,66,Paneer Tikka,2025-05-29,10:24:59,Cancelled,715.5
1284,363,76,Veg Burger,2025-01-26,14:08:09,Delivered,599.78
1285,531,7,Idli Sambhar,2024-05-29,12:06:49,Delivered,775.19
1286,950,40,Chicken Roll,2025-09-11,08:34:28,Pending,357.68
1287,587,93,Dosa,2024-07-11,19:12:10,Cancelled,328.41
1288,219,78,Fried Rice,2024-02-02,07:18:18,Delivered,882.34
1289,552,27,Veg Thali,2024-02-27,01:18:18,Delivered,246.85
1290,840,17,Chicken Roll,2024-01-06,21:29:52,Delivered,439.23
1291,616,76,Veg Burger,2025-04-22,07:36:56,Pending,725.28
1292,700,93,Mutton Curry,2024-01-04,02:17:37,Pending,166.6
1293,686,86,Chicken Roll,2024-04-13,05:47:48,Pending,913.79
1294,196,58,Chicken Biryani,2024-03-02,22:51:18,Pending,661.71
1295,866,12,Idli Sambhar,2025-09-09,18:10:45,Delivered,751.98
1296,561,15,Veg Thali,2025-02-26,19:48:43,Pending,968.47
1297,488,95,Idli Sambhar,2024-05-02,13:35:27,Cancelled,128.03
1298,515,15,Veg Burger,2025-04-03,22:36:51,Cancelled,939.41
1299,36,34,Cheese Pizza,2024-10-31,20:28:48,Cancelled,673.87
1300,677,81,Mutton Curry,2024-12-26,13:36:39,Delivered,755.72
1301,170,42,Veg Thali,2024-09-06,04:59:21,Pending,320.31
1302,598,49,Pasta Alfredo,2024-05-09,05:20:16,Cancelled,448.93
1303,596,4,Veg Thali,2025-02-05,13:38:39,Cancelled,377.21
1304,762,81,Chicken Roll,2024-12-10,15:03:29,Cancelled,191.92
1305,247,91,Cheese Pizza,2023-10-03,08:10:53,Delivered,703.38
1306,568,2,Idli Sambhar,2023-09-28,05:09:04,Pending,247.13
1307,745,19,Chicken Roll,2025-01-03,02:20:23,Cancelled,158.42
1308,807,6,Butter Naan,2024-03-14,21:33:31,Pending,523.79
1309,646,95,Paneer Tikka,2024-01-04,04:01:17,Delivered,588.14
1310,306,82,Fried Rice,2024-05-28,04:46:42,Delivered,467.1
1311,190,15,Chicken Biryani,2025-07-08,12:04:44,Cancelled,992.85
1312,777,62,Idli Sambhar,2025-07-23,08:19:53,Pending,130.91
1313,714,6,Veg Thali,2024-05-13,18:06:13,Cancelled,893.09
1314,893,26,Fried Rice,2024-01-12,08:05:29,Pending,844.75
1315,263,19,Butter Naan,2024-07-13,19:43:57,Pending,951.93
1316,765,29,Idli Sambhar,2024-12-02,07:16:32,Pending,287.4
1317,347,2,Veg Burger,2024-06-22,07:07:18,Delivered,422.38
1318,387,44,Cheese Pizza,2023-10-06,04:56:27,Cancelled,759.55
1319,724,34,Mutton Curry,2023-12-20,04:21:00,Cancelled,647.48
1320,165,4,Fried Rice,2025-04-28,02:04:30,Pending,110.83
1321,436,66,Paneer Tikka,2025-07-08,08:25:02,Pending,747.09
1322,456,66,Cheese Pizza,2023-12-10,04:54:13,Cancelled,683.69
1323,994,31,Veg Thali,2024-11-15,22:27:53,Delivered,241.05
1324,725,96,Fried Rice,2024-02-15,09:02:04,Pending,899.18
1325,206,17,Chicken Biryani,2024-07-30,15:52:52,Delivered,222.74
1326,279,33,Dosa,2024-05-09,22:38:59,Delivered,408.74
1327,427,53,Fried Rice,2024-10-10,00:05:17,Delivered,267.36
1328,139,12,Idli Sambhar,2024-01-17,06:38:05,Delivered,547.85
1329,271,75,Butter Naan,2024-12-08,11:48:38,Delivered,216.15
1330,110,90,Veg Thali,2024-09-24,22:54:16,Pending,556.07
1331,894,73,Chicken Roll,2024-06-24,23:23:06,Cancelled,220.52
1332,914,28,Pasta Alfredo,2024-07-09,12:56:04,Cancelled,762.62
1333,600,7,Butter Naan,2025-04-19,20:19:20,Delivered,993.26
1334,896,17,Cheese Pizza,2024-03-21,16:18:01,Pending,478.93
1335,543,33,Cheese Pizza,2024-03-20,20:09:15,Pending,495.94
1336,477,19,Fried Rice,2025-05-27,21:02:09,Pending,272.92
1337,682,7,Pasta Alfredo,2025-07-17,13:37:48,Pending,730.23
1338,387,15,Veg Burger,2024-02-06,14:07:13,Delivered,881.52
1339,144,22,Paneer Tikka,2025-06-15,16:08:27,Delivered,923.8
1340,374,1,Mutton Curry,2024-12-20,23:32:04,Pending,348.84
1341,195,44,Pasta Alfredo,2024-11-13,11:24:34,Cancelled,409.16
1342,700,12,Chicken Biryani,2024-10-17,00:29:09,Cancelled,647.72
1343,860,53,Mutton Curry,2024-10-22,06:59:15,Delivered,754.51
1344,696,98,Mutton Curry,2024-10-22,21:56:22,Cancelled,411.33
1345,940,23,Chicken Roll,2025-06-09,03:22:13,Cancelled,884.07
1346,441,21,Chicken Roll,2024-10-25,10:20:52,Pending,390.81
1347,111,18,Veg Thali,2025-08-15,01:49:45,Cancelled,542.96
1348,982,25,Chicken Biryani,2025-01-01,22:41:35,Delivered,914.74
1349,472,75,Veg Burger,2025-03-15,23:27:35,Pending,880.98
1350,938,84,Chicken Biryani,2023-10-09,18:50:47,Pending,224.59
1351,700,19,Mutton Curry,2024-09-26,12:04:57,Pending,418.2
1352,78,10,Veg Thali,2024-02-24,16:10:42,Delivered,207.9
1353,988,86,Mutton Curry,2023-11-21,11:51:23,Delivered,984.08
1354,208,64,Veg Burger,2023-12-11,11:18:16,Pending,383.46
1355,840,54,Paneer Tikka,2024-07-04,10:56:40,Cancelled,244.82
1356,790,27,Cheese Pizza,2024-01-17,10:37:46,Cancelled,903.31
1357,813,54,Fried Rice,2023-11-05,00:43:20,Pending,668.63
1358,775,6,Fried Rice,2024-12-03,21:39:04,Delivered,577.98
1359,360,94,Veg Thali,2025-04-23,04:48:17,Pending,361.78
1360,949,34,Veg Burger,2024-10-23,23:22:46,Delivered,463.67
1361,197,21,Pasta Alfredo,2025-02-01,21:51:01,Delivered,996.7
1362,161,11,Paneer Tikka,2025-03-24,22:51:35,Delivered,651.27
1363,60,97,Dosa,2024-02-07,19:28:35,Pending,913.47
1364,694,68,Fried Rice,2025-03-23,21:23:30,Cancelled,754.4
1365,882,24,Chicken Biryani,2025-04-02,02:06:30,Pending,928.31
1366,205,82,Dosa,2025-03-12,16:47:45,Delivered,235.28
1367,884,10,Idli Sambhar,2024-08-01,18:36:42,Delivered,196.69
1368,842,99,Cheese Pizza,2025-05-08,17:00:08,Pending,898.44
1369,663,70,Veg Burger,2024-06-05,22:20:28,Pending,143.72
1370,164,94,Chicken Biryani,2025-03-08,04:15:35,Delivered,805.73
1371,683,73,Cheese Pizza,2025-02-19,02:39:36,Pending,232.99
1372,667,54,Pasta Alfredo,2025-03-27,20:57:30,Cancelled,218.43
1373,693,9,Pasta Alfredo,2024-05-23,17:29:02,Cancelled,944.04
1374,842,74,Veg Thali,2024-02-01,14:14:26,Cancelled,816.92
1375,716,81,Chicken Roll,2025-03-14,19:52:54,Delivered,278.96
1376,566,9,Mutton Curry,2024-01-15,13:05:20,Pending,422.85
1377,393,78,Paneer Tikka,2025-07-29,04:15:31,Pending,523.14
1378,616,68,Idli Sambhar,2023-10-05,11:52:41,Cancelled,712.76
1379,338,54,Veg Thali,2024-12-22,07:35:24,Delivered,954.38
1380,148,96,Veg Thali,2025-01-25,03:47:01,Delivered,177.47
1381,414,79,Chicken Roll,2024-04-03,11:07:42,Delivered,318.39
1382,816,4,Butter Naan,2025-02-20,09:19:24,Pending,627.96
1383,492,70,Dosa,2025-05-11,21:45:49,Cancelled,501.43
1384,706,33,Veg Thali,2025-03-03,03:17:06,Delivered,337.01
1385,2,76,Dosa,2024-09-07,00:35:49,Pending,913.02
1386,531,11,Chicken Roll,2024-01-16,17:56:54,Cancelled,923.39
1387,433,84,Fried Rice,2024-08-17,10:18:26,Delivered,955.55
1388,747,8,Chicken Roll,2025-02-06,20:39:10,Cancelled,538.14
1389,972,90,Fried Rice,2024-09-01,15:19:32,Cancelled,642.18
1390,999,19,Butter Naan,2025-07-29,10:19:08,Cancelled,259.75
1391,102,63,Cheese Pizza,2024-05-15,02:53:32,Delivered,692.72
1392,914,32,Pasta Alfredo,2024-02-10,17:40:40,Pending,175.54
1393,573,81,Dosa,2025-03-11,12:24:10,Pending,144.69
1394,933,89,Paneer Tikka,2023-11-18,18:51:41,Pending,796.57
1395,137,28,Pasta Alfredo,2024-10-20,21:47:50,Pending,524.51
1396,351,13,Pasta Alfredo,2025-03-30,05:52:12,Cancelled,592.19
1397,631,54,Cheese Pizza,2024-09-29,09:09:20,Delivered,408.65
1398,433,77,Butter Naan,2024-10-30,21:02:42,Pending,268.62
1399,378,79,Veg Burger,2024-08-10,10:17:33,Delivered,407.43
1400,867,26,Butter Naan,2024-06-28,12:56:01,Delivered,177.28
1401,385,47,Veg Thali,2024-06-27,19:16:33,Cancelled,985.44
1402,952,63,Idli Sambhar,2024-04-09,00:07:44,Pending,928.53
1403,367,7,Butter Naan,2025-07-24,11:22:49,Cancelled,635.18
1404,803,89,Veg Burger,2025-02-05,03:39:45,Cancelled,539.2
1405,213,76,Fried Rice,2024-11-22,20:29:58,Delivered,824.07
1406,826,53,Dosa,2024-03-15,08:11:22,Cancelled,774.18
1407,634,76,Veg Thali,2024-02-05,02:08:59,Cancelled,522.25
1408,779,24,Cheese Pizza,2023-12-02,21:38:47,Pending,705.61
1409,94,46,Idli Sambhar,2024-03-22,08:19:36,Cancelled,611.38
1410,398,74,Paneer Tikka,2024-03-31,07:37:06,Delivered,371.62
1411,210,3,Fried Rice,2024-02-06,04:27:21,Delivered,896.85
1412,892,3,Veg Burger,2024-06-14,19:40:12,Pending,505.97
1413,717,34,Fried Rice,2024-02-10,13:12:38,Pending,309.85
1414,737,81,Veg Burger,2024-06-21,17:36:05,Delivered,454.51
1415,633,83,Cheese Pizza,2025-01-10,09:50:52,Cancelled,978.78
1416,391,95,Veg Thali,2024-11-30,16:16:10,Cancelled,378.72
1417,576,6,Veg Burger,2023-12-15,02:22:55,Pending,202.05
1418,269,92,Veg Burger,2024-02-07,15:42:00,Pending,455.34
1419,8,46,Pasta Alfredo,2024-05-08,09:04:32,Pending,548.97
1420,436,38,Paneer Tikka,2024-08-27,01:55:56,Delivered,542.81
1421,736,78,Veg Thali,2024-07-10,15:25:05,Pending,330.31
1422,153,57,Butter Naan,2023-10-10,10:23:54,Cancelled,952.67
1423,598,84,Chicken Roll,2024-01-02,17:44:45,Pending,900.12
1424,399,10,Mutton Curry,2024-11-27,10:18:50,Cancelled,828.92
1425,854,92,Veg Thali,2024-02-20,09:55:33,Cancelled,362.77
1426,483,51,Fried Rice,2025-04-19,07:55:52,Delivered,245.55
1427,682,96,Paneer Tikka,2024-01-21,11:31:06,Cancelled,333.37
1428,559,67,Cheese Pizza,2023-11-27,18:36:15,Delivered,998.03
1429,621,98,Veg Burger,2025-06-18,11:11:39,Pending,783.35
1430,373,37,Butter Naan,2024-07-08,15:56:42,Pending,442.77
1431,769,70,Fried Rice,2024-05-27,15:44:41,Delivered,907.63
1432,368,9,Fried Rice,2024-08-29,09:39:35,Delivered,778.05
1433,80,35,Fried Rice,2025-06-17,06:19:21,Delivered,972.84
1434,526,59,Butter Naan,2025-04-10,15:17:53,Pending,227.63
1435,591,51,Veg Thali,2024-06-07,15:51:14,Delivered,164.69
1436,162,17,Idli Sambhar,2023-12-03,10:25:13,Cancelled,612.71
1437,812,57,Chicken Roll,2025-02-19,15:41:24,Cancelled,350.4
1438,860,31,Mutton Curry,2025-01-24,23:27:31,Pending,376.48
1439,808,3,Fried Rice,2024-05-12,01:51:35,Cancelled,902.6
1440,66,100,Dosa,2025-01-13,11:15:36,Pending,544.71
1441,207,42,Cheese Pizza,2025-06-23,23:24:15,Delivered,296.28
1442,806,54,Mutton Curry,2024-12-25,19:45:23,Delivered,273.28
1443,196,34,Mutton Curry,2024-10-11,16:54:23,Pending,923.58
1444,459,6,Mutton Curry,2024-02-10,13:13:48,Delivered,970.48
1445,527,83,Mutton Curry,2025-06-24,05:04:15,Pending,678.5
1446,502,86,Veg Thali,2024-01-11,14:25:33,Delivered,251.58
1447,580,19,Veg Thali,2024-09-21,05:25:44,Pending,270.24
1448,280,82,Butter Naan,2024-01-15,14:30:36,Delivered,299.01
1449,348,42,Idli Sambhar,2025-06-22,20:14:14,Delivered,471.08
1450,280,73,Chicken Biryani,2024-05-15,17:31:23,Pending,934.03
1451,901,64,Fried Rice,2024-11-07,23:55:06,Delivered,592.24
1452,131,50,Chicken Roll,2024-05-19,13:55:21,Delivered,568.06
1453,828,63,Fried Rice,2024-09-07,16:07:57,Cancelled,277.92
1454,657,100,Mutton Curry,2025-05-19,15:01:43,Pending,602.94
1455,576,1,Fried Rice,2025-07-18,15:26:11,Cancelled,327.41
1456,270,25,Pasta Alfredo,2024-06-02,22:34:31,Cancelled,856.83
1457,532,30,Fried Rice,2025-01-15,17:28:19,Cancelled,916.85
1458,678,63,Cheese Pizza,2025-06-23,02:30:06,Pending,998.94
1459,611,25,Chicken Roll,2024-12-08,03:28:29,Delivered,208.07
1460,736,87,Cheese Pizza,2025-04-28,01:43:57,Pending,278.47
1461,276,58,Veg Thali,2025-08-26,13:19:54,Pending,430.73
1462,255,82,Cheese Pizza,2024-08-18,00:13:33,Cancelled,360.93
1463,633,55,Veg Burger,2025-02-15,17:11:01,Delivered,806.78
1464,628,38,Paneer Tikka,2024-02-20,10:39:19,Cancelled,234.41
1465,58,100,Fried Rice,2025-06-09,08:32:56,Cancelled,710.82
1466,340,29,Dosa,2024-10-09,09:15:02,Cancelled,485.18
1467,593,45,Paneer Tikka,2025-08-21,06:57:43,Pending,842.11
1468,779,64,Dosa,2023-11-01,20:16:04,Cancelled,343.37
1469,251,74,Chicken Roll,2024-12-07,10:17:43,Delivered,822.85
1470,442,69,Dosa,2025-08-24,00:06:03,Pending,652.09
1471,638,76,Chicken Biryani,2025-04-19,11:21:14,Cancelled,951.32
1472,574,38,Veg Burger,2025-05-04,14:05:19,Cancelled,266.2
1473,794,93,Fried Rice,2023-09-28,15:32:52,Delivered,591.88
1474,195,93,Dosa,2024-03-28,19:15:12,Cancelled,341.47
1475,796,72,Idli Sambhar,2024-06-25,11:01:57,Cancelled,172.7
1476,712,9,Cheese Pizza,2025-05-05,01:14:01,Pending,177.65
1477,313,91,Mutton Curry,2025-03-24,00:29:02,Pending,557.85
1478,31,54,Butter Naan,2023-11-26,10:56:57,Pending,125.08
1479,74,51,Chicken Roll,2024-10-15,03:45:46,Cancelled,822.05
1480,869,91,Idli Sambhar,2024-02-12,20:31:22,Pending,667.8
1481,934,21,Paneer Tikka,2024-02-03,18:49:48,Delivered,788.3
1482,93,64,Pasta Alfredo,2025-06-23,11:00:22,Cancelled,900.37
1483,926,61,Idli Sambhar,2024-12-24,00:39:33,Delivered,916.33
1484,765,31,Mutton Curry,2025-03-22,13:49:24,Cancelled,789.34
1485,383,31,Mutton Curry,2025-02-21,16:34:10,Cancelled,960.41
1486,369,12,Butter Naan,2025-03-07,02:21:58,Cancelled,742.56
1487,852,91,Dosa,2025-01-02,07:50:21,Cancelled,956.43
1488,521,89,Fried Rice,2024-02-13,13:16:09,Delivered,943.15
1489,170,74,Chicken Roll,2025-04-15,17:43:50,Cancelled,693.86
1490,735,33,Idli Sambhar,2024-07-09,22:22:34,Pending,248.63
1491,964,83,Cheese Pizza,2025-05-16,07:22:59,Delivered,665.65
1492,164,47,Cheese Pizza,2024-04-10,11:39:52,Pending,625.02
1493,911,47,Paneer Tikka,2024-03-04,00:22:15,Cancelled,663.83
1494,482,17,Dosa,2025-04-17,12:13:55,Delivered,428.24
1495,510,86,Chicken Roll,2024-09-04,02:53:12,Cancelled,583.76
1496,793,51,Mutton Curry,2024-09-15,18:51:56,Cancelled,212.6
1497,721,91,Fried Rice,2023-11-10,18:24:01,Pending,323.82
1498,421,99,Veg Thali,2024-10-11,04:20:21,Pending,252.38
1499,153,99,Fried Rice,2025-06-10,00:57:35,Pending,694.14
1500,181,93,Veg Burger,2025-09-17,06:30:20,Cancelled,714.0
1501,346,71,Chicken Biryani,2023-10-06,23:11:56,Cancelled,958.81
1502,69,28,Paneer Tikka,2025-06-26,05:25:08,Delivered,115.34
1503,783,69,Fried Rice,2024-04-09,20:02:19,Cancelled,419.87
1504,381,71,Mutton Curry,2024-10-28,14:56:46,Pending,130.07
1505,457,45,Veg Burger,2024-11-05,13:09:31,Cancelled,206.88
1506,723,91,Chicken Biryani,2025-01-25,09:12:35,Delivered,663.23
1507,191,7,Veg Burger,2025-08-30,05:49:49,Cancelled,237.28
1508,942,13,Chicken Biryani,2025-09-09,08:02:49,Delivered,617.29
1509,647,48,Chicken Biryani,2024-03-18,09:12:20,Delivered,583.69
1510,45,34,Dosa,2025-08-25,15:16:16,Delivered,925.21
1511,649,28,Veg Thali,2024-08-29,07:56:39,Pending,608.95
1512,98,55,Pasta Alfredo,2024-04-10,04:40:45,Cancelled,873.22
1513,713,79,Dosa,2025-02-01,01:50:45,Delivered,852.11
1514,730,14,Chicken Roll,2023-11-10,10:39:49,Cancelled,634.04
1515,278,87,Chicken Biryani,2025-06-29,13:24:47,Cancelled,141.55
1516,977,34,Fried Rice,2025-06-05,05:03:31,Cancelled,570.99
1517,559,47,Pasta Alfredo,2025-02-27,05:24:59,Delivered,278.74
1518,5,35,Veg Thali,2025-04-25,20:00:26,Delivered,729.67
1519,40,3,Idli Sambhar,2024-04-04,21:13:20,Cancelled,605.56
1520,158,64,Veg Thali,2024-09-22,03:48:23,Pending,847.61
1521,308,17,Paneer Tikka,2024-03-25,12:15:35,Pending,652.47
1522,842,97,Dosa,2024-08-07,19:39:47,Cancelled,999.84
1523,42,92,Pasta Alfredo,2025-08-23,23:33:11,Cancelled,993.58
1524,421,57,Dosa,2024-06-02,02:32:30,Pending,203.97
1525,123,16,Mutton Curry,2025-03-05,05:15:45,Pending,411.8
1526,427,91,Chicken Roll,2024-05-15,04:35:23,Pending,596.21
1527,438,29,Pasta Alfredo,2024-09-29,00:33:31,Pending,812.7
1528,138,3,Butter Naan,2024-04-28,14:50:03,Pending,800.55
1529,560,46,Pasta Alfredo,2023-09-27,09:49:41,Delivered,662.33
1530,869,11,Chicken Biryani,2023-11-08,15:39:10,Delivered,254.26
1531,992,96,Veg Burger,2024-04-11,11:45:48,Pending,175.32
1532,520,45,Pasta Alfredo,2024-02-28,15:29:08,Pending,853.65
1533,877,72,Cheese Pizza,2025-04-06,17:53:03,Delivered,619.8
1534,129,21,Mutton Curry,2023-11-28,08:47:27,Pending,911.69
1535,210,2,Idli Sambhar,2024-10-22,16:54:46,Pending,491.75
1536,441,52,Chicken Roll,2024-05-27,13:46:39,Cancelled,508.38
